,Unnamed: 0,Session_ID,User_ID,Visit_date,Device_Type,Browser,Operating_System,Traffic_Source,Country,City,Landing_Page,Exit_Page,Bounce,New_or_Returning,Conversation,Pages_Visited,Session_Duration,Page_Views,Clicks,Revenue
2411,2411,ses2412,usd2412,2025-05-09,Mobile,Firefox,Linux,Direct,US,Hyderabad,Pricing,Blog,Yes,New Visitor,Yes,42,39,13,23,6444
2412,2412,ses2413,usd2413,2025-07-30,Tablet,Safari,Linux,Referral,Germany,Mumbai,Blog,Contact,No,Returning Visitor,Yes,58,36,13,49,2967
2413,2413,ses2414,usd2414,2025-09-29,Mobile,Edge,Android,Referral,India,Bangalore,Products,Pricing,Yes,Returning Visitor,Yes,89,32,18,42,3449
2414,2414,ses2415,usd2415,2025-06-12,Tablet,Firefox,Android,Direct,UK,Bangalore,About us,Services,Yes,Returning Visitor,Yes,56,6,15,31,6337
2415,2415,ses2416,usd2416,2025-01-17,Mobile,Edge,Linux,Direct,Canada,Hyderabad,Home,Home,Yes,New Visitor,No,69,15,7,22,8847
2416,2416,ses2417,usd2417,2025-12-22,Tablet,Firefox,Android,Social media,Australia,Chennai,Blog,Contact,No,Returning Visitor,Yes,88,21,14,2,6847
2417,2417,ses2418,usd2418,2025-02-07,Desktop,Safari,Android,Referral,UK,Delhi,Login,Pricing,Yes,New Visitor,Yes,11,6,17,22,703
2418,2418,ses2419,usd2419,2025-07-28,Desktop,Opera,Linux,Email marketing,Canada,Sydney,Services,Home,Yes,Returning Visitor,No,92,55,12,39,72
2419,2419,ses2420,usd2420,2025-05-07,Mobile,Edge,MacOS,Direct,UK,Delhi,Login,Services,No,New Visitor,No,32,51,24,16,3867
2420,2420,ses2421,usd2421,2025-09-18,Mobile,Firefox,Android,Referral,US,New York,Contact,Home,Yes,Returning Visitor,Yes,78,5,17,10,3412
2421,2421,ses2422,usd2422,2025-10-21,Mobile,Firefox,iOS,Organic search,US,London,About us,Pricing,No,New Visitor,Yes,52,25,5,21,7940
2422,2422,ses2423,usd2423,2025-05-15,Mobile,Safari,Windows,Social media,Germany,London,Services,Pricing,Yes,Returning Visitor,Yes,48,38,9,40,2315
2423,2423,ses2424,usd2424,2025-12-19,Mobile,Firefox,Linux,Direct,UK,Delhi,About us,Pricing,No,Returning Visitor,No,99,27,5,5,3975
2424,2424,ses2425,usd2425,2025-08-16,Tablet,Chrome,MacOS,Direct,Singapore,Bangalore,About us,Contact,No,Returning Visitor,No,67,53,7,32,1414
2425,2425,ses2426,usd2426,2025-12-10,Mobile,Edge,MacOS,Direct,Germany,Chennai,Blog,Home,No,Returning Visitor,No,10,15,19,5,9128
2426,2426,ses2427,usd2427,2025-05-22,Tablet,Chrome,iOS,Social media,US,Singapore,Pricing,Blog,No,Returning Visitor,Yes,98,42,11,29,4619
2427,2427,ses2428,usd2428,2025-08-07,Mobile,Safari,Android,Email marketing,Singapore,New York,Products,Pricing,No,New Visitor,No,30,13,16,23,7489
2428,2428,ses2429,usd2429,2025-02-23,Mobile,Safari,MacOS,Paid search,UK,Singapore,Contact,Pricing,Yes,Returning Visitor,Yes,77,5,11,18,9522
2429,2429,ses2430,usd2430,2025-07-27,Desktop,Chrome,Android,Social media,UK,London,Home,Services,Yes,New Visitor,Yes,47,46,12,21,1387
2430,2430,ses2431,usd2431,2025-08-14,Tablet,Opera,Linux,Referral,Canada,Chennai,About us,Products,No,Returning Visitor,Yes,4,52,15,30,5930
2431,2431,ses2432,usd2432,2025-10-06,Tablet,Chrome,MacOS,Paid search,US,New York,Home,Products,Yes,New Visitor,No,40,9,8,31,3670
2432,2432,ses2433,usd2433,2025-06-05,Desktop,Safari,MacOS,Social media,India,Mumbai,Contact,Blog,Yes,New Visitor,Yes,64,50,5,14,6565
2433,2433,ses2434,usd2434,2025-04-16,Tablet,Chrome,Android,Email marketing,India,Delhi,Home,Services,Yes,Returning Visitor,No,58,7,3,34,1765
2434,2434,ses2435,usd2435,2025-08-20,Desktop,Edge,MacOS,Social media,Singapore,Chennai,Blog,Contact,Yes,New Visitor,No,35,5,18,4,1763
2435,2435,ses2436,usd2436,2025-02-04,Desktop,Firefox,Linux,Organic search,Australia,London,Pricing,Pricing,No,New Visitor,No,5,40,17,18,7384
2436,2436,ses2437,usd2437,2025-12-31,Tablet,Opera,Windows,Referral,Singapore,Sydney,Home,Pricing,No,New Visitor,No,92,5,14,23,4664
2437,2437,ses2438,usd2438,2025-11-10,Mobile,Opera,Android,Email marketing,UK,Bangalore,Products,Services,No,Returning Visitor,Yes,98,7,2,44,2226
2438,2438,ses2439,usd2439,2025-07-25,Tablet,Opera,Windows,Paid search,Singapore,Singapore,Blog,Pricing,No,Returning Visitor,Yes,69,50,14,43,6517
2439,2439,ses2440,usd2440,2025-02-08,Mobile,Edge,iOS,Organic search,Singapore,Hyderabad,Blog,Services,No,Returning Visitor,Yes,72,30,6,16,2825
2440,2440,ses2441,usd2441,2025-11-06,Desktop,Edge,Android,Organic search,UK,Sydney,Contact,Services,Yes,Returning Visitor,No,73,48,12,40,9474
2441,2441,ses2442,usd2442,2025-10-28,Tablet,Firefox,Windows,Referral,Germany,Delhi,Contact,Contact,No,New Visitor,No,4,46,7,17,8354
2442,2442,ses2443,usd2443,2025-08-01,Mobile,Chrome,iOS,Email marketing,Canada,Chennai,Home,Pricing,No,Returning Visitor,Yes,42,28,9,18,4594
2443,2443,ses2444,usd2444,2025-06-01,Tablet,Safari,iOS,Paid search,Canada,Delhi,Login,Contact,Yes,New Visitor,No,10,21,13,13,4037
2444,2444,ses2445,usd2445,2025-01-11,Desktop,Safari,Windows,Referral,US,Chennai,About us,Products,No,Returning Visitor,No,87,15,23,39,2871
2445,2445,ses2446,usd2446,2025-10-25,Desktop,Chrome,Windows,Organic search,US,Hyderabad,Contact,Contact,No,Returning Visitor,Yes,36,33,1,15,9619
2446,2446,ses2447,usd2447,2025-04-16,Desktop,Chrome,Android,Email marketing,Canada,Chennai,About us,Home,Yes,Returning Visitor,No,24,49,21,27,7353
2447,2447,ses2448,usd2448,2025-07-04,Desktop,Chrome,Android,Social media,Canada,Sydney,Blog,Home,No,Returning Visitor,No,2,51,20,2,612
2448,2448,ses2449,usd2449,2025-11-05,Tablet,Chrome,iOS,Email marketing,India,New York,Contact,Home,Yes,Returning Visitor,No,69,22,21,20,1989
2449,2449,ses2450,usd2450,2025-01-23,Mobile,Safari,iOS,Organic search,Germany,London,About us,Contact,Yes,New Visitor,No,8,35,21,39,7165
2450,2450,ses2451,usd2451,2025-10-28,Desktop,Chrome,Windows,Organic search,UK,Mumbai,About us,Products,Yes,Returning Visitor,Yes,46,51,13,20,4074
2451,2451,ses2452,usd2452,2025-03-04,Desktop,Safari,Android,Paid search,Australia,Sydney,Contact,Home,No,Returning Visitor,Yes,12,37,6,47,3702
2452,2452,ses2453,usd2453,2025-05-31,Mobile,Chrome,Linux,Direct,Australia,Sydney,Home,Pricing,No,Returning Visitor,Yes,80,4,15,7,8145
2453,2453,ses2454,usd2454,2025-02-11,Mobile,Firefox,iOS,Organic search,Canada,Sydney,Products,Services,No,Returning Visitor,Yes,74,22,3,44,1528
2454,2454,ses2455,usd2455,2025-08-17,Mobile,Firefox,iOS,Organic search,UK,Hyderabad,About us,Contact,No,Returning Visitor,No,34,35,24,1,5600
2455,2455,ses2456,usd2456,2025-01-21,Tablet,Firefox,MacOS,Direct,Canada,London,Services,Home,No,New Visitor,Yes,51,28,8,13,5410
2456,2456,ses2457,usd2457,2025-02-18,Mobile,Chrome,Linux,Organic search,US,Chennai,Services,Services,No,Returning Visitor,Yes,3,6,11,11,5198
2457,2457,ses2458,usd2458,2025-10-02,Desktop,Chrome,iOS,Social media,Singapore,Singapore,Pricing,Pricing,No,New Visitor,Yes,39,45,1,15,8174
2458,2458,ses2459,usd2459,2025-04-24,Tablet,Firefox,Linux,Direct,Canada,Singapore,About us,Products,No,New Visitor,Yes,95,47,2,22,3265
2459,2459,ses2460,usd2460,2025-07-01,Mobile,Edge,iOS,Referral,India,Sydney,Services,Services,No,Returning Visitor,No,17,41,2,24,1448
2460,2460,ses2461,usd2461,2025-04-02,Tablet,Opera,iOS,Social media,UK,Sydney,Login,Contact,Yes,New Visitor,No,9,25,21,38,2751
2461,2461,ses2462,usd2462,2025-12-21,Mobile,Edge,iOS,Direct,Singapore,London,About us,Services,Yes,New Visitor,Yes,39,48,19,43,3485
2462,2462,ses2463,usd2463,2025-07-24,Desktop,Opera,Windows,Email marketing,Germany,Chennai,About us,Contact,No,New Visitor,No,19,26,15,42,9969
2463,2463,ses2464,usd2464,2025-10-30,Mobile,Firefox,iOS,Social media,Canada,Singapore,Products,Contact,Yes,Returning Visitor,Yes,78,16,22,35,130
2464,2464,ses2465,usd2465,2025-01-23,Desktop,Chrome,Windows,Email marketing,Singapore,London,Pricing,Pricing,Yes,New Visitor,No,10,1,20,42,4684
2465,2465,ses2466,usd2466,2025-05-23,Desktop,Chrome,Windows,Email marketing,Germany,Bangalore,About us,Home,Yes,Returning Visitor,Yes,36,53,16,48,2388
2466,2466,ses2467,usd2467,2025-07-22,Mobile,Opera,Android,Direct,Germany,Bangalore,About us,Products,Yes,Returning Visitor,No,5,59,8,28,8210
2467,2467,ses2468,usd2468,2025-09-05,Desktop,Chrome,MacOS,Paid search,Germany,New York,Home,Blog,No,New Visitor,No,55,15,21,36,933
2468,2468,ses2469,usd2469,2025-12-09,Tablet,Chrome,Linux,Paid search,US,Singapore,Contact,Home,No,New Visitor,Yes,48,11,10,49,6480
2469,2469,ses2470,usd2470,2025-10-15,Mobile,Safari,iOS,Referral,UK,Singapore,Blog,Services,Yes,Returning Visitor,Yes,52,21,1,42,5701
2470,2470,ses2471,usd2471,2025-09-19,Mobile,Edge,Windows,Email marketing,Australia,Chennai,Blog,Home,No,Returning Visitor,Yes,24,28,20,19,3600
2471,2471,ses2472,usd2472,2025-01-10,Tablet,Edge,Android,Referral,India,London,About us,Home,Yes,New Visitor,No,23,29,21,34,6513
2472,2472,ses2473,usd2473,2025-04-06,Tablet,Firefox,Android,Organic search,India,Delhi,Blog,Blog,No,New Visitor,No,90,52,10,48,3408
2473,2473,ses2474,usd2474,2025-11-21,Mobile,Safari,MacOS,Social media,India,London,Home,Contact,Yes,Returning Visitor,Yes,42,32,10,5,6506
2474,2474,ses2475,usd2475,2025-04-13,Mobile,Safari,Android,Direct,Canada,London,Products,Contact,Yes,New Visitor,No,4,37,3,20,2965
2475,2475,ses2476,usd2476,2025-03-25,Desktop,Chrome,Linux,Paid search,UK,Mumbai,Contact,Contact,Yes,Returning Visitor,No,53,22,18,5,7675
2476,2476,ses2477,usd2477,2025-03-21,Desktop,Chrome,iOS,Email marketing,Canada,London,Home,Home,Yes,New Visitor,Yes,15,22,16,22,1734
2477,2477,ses2478,usd2478,2025-05-08,Mobile,Safari,Linux,Email marketing,Canada,Bangalore,Login,Contact,No,Returning Visitor,No,72,37,10,23,1783
2478,2478,ses2479,usd2479,2025-04-04,Desktop,Chrome,iOS,Email marketing,Germany,New York,Login,Blog,Yes,New Visitor,No,22,3,10,9,1950
2479,2479,ses2480,usd2480,2025-03-31,Desktop,Edge,MacOS,Paid search,Singapore,Hyderabad,Blog,Products,Yes,Returning Visitor,No,99,54,9,15,2405
2480,2480,ses2481,usd2481,2025-07-14,Desktop,Opera,Linux,Email marketing,UK,Singapore,Products,Pricing,Yes,New Visitor,Yes,31,55,22,30,6972
2481,2481,ses2482,usd2482,2025-10-13,Mobile,Firefox,Android,Referral,Germany,Sydney,Blog,Contact,No,New Visitor,No,74,52,17,18,7078
2482,2482,ses2483,usd2483,2025-07-30,Mobile,Chrome,Windows,Referral,India,Chennai,Home,Services,No,Returning Visitor,No,22,53,23,20,2338
2483,2483,ses2484,usd2484,2025-12-20,Tablet,Opera,Android,Referral,Australia,New York,Login,Services,No,New Visitor,Yes,36,59,18,19,8442
2484,2484,ses2485,usd2485,2025-03-16,Desktop,Opera,Windows,Social media,Singapore,London,Contact,Products,Yes,New Visitor,Yes,44,35,4,20,5215
2485,2485,ses2486,usd2486,2025-11-23,Mobile,Chrome,MacOS,Social media,UK,Delhi,Login,Blog,Yes,New Visitor,No,85,58,12,21,1747
2486,2486,ses2487,usd2487,2025-11-29,Desktop,Chrome,iOS,Referral,Germany,Hyderabad,Services,Services,Yes,New Visitor,No,97,16,18,3,4544
2487,2487,ses2488,usd2488,2025-02-01,Mobile,Chrome,Android,Social media,Australia,Chennai,Login,Blog,Yes,New Visitor,No,35,34,24,1,1456
2488,2488,ses2489,usd2489,2025-03-09,Tablet,Opera,iOS,Paid search,Singapore,Singapore,Products,Services,Yes,Returning Visitor,No,93,13,10,23,5151
2489,2489,ses2490,usd2490,2025-09-04,Desktop,Opera,iOS,Direct,Australia,London,About us,Contact,Yes,Returning Visitor,No,30,57,21,7,1133
2490,2490,ses2491,usd2491,2025-07-25,Mobile,Opera,Linux,Organic search,Singapore,Hyderabad,Blog,Services,Yes,Returning Visitor,Yes,92,25,11,24,8623
2491,2491,ses2492,usd2492,2025-05-01,Tablet,Safari,Android,Direct,US,Chennai,Pricing,Blog,No,New Visitor,No,82,11,11,11,9667
2492,2492,ses2493,usd2493,2025-07-19,Tablet,Edge,MacOS,Organic search,UK,Delhi,Pricing,Contact,No,Returning Visitor,Yes,22,37,24,49,3454
2493,2493,ses2494,usd2494,2025-08-23,Mobile,Chrome,Windows,Email marketing,Singapore,Mumbai,Contact,Blog,Yes,New Visitor,No,96,49,9,43,8555
2494,2494,ses2495,usd2495,2025-10-15,Desktop,Chrome,Android,Referral,US,New York,Contact,Pricing,No,Returning Visitor,No,82,29,24,36,5694
2495,2495,ses2496,usd2496,2025-03-28,Desktop,Firefox,iOS,Direct,Germany,Hyderabad,Contact,Home,Yes,New Visitor,No,50,38,16,17,5153
2496,2496,ses2497,usd2497,2025-06-23,Desktop,Firefox,iOS,Social media,Australia,New York,Contact,Home,No,New Visitor,Yes,98,45,19,39,6443
2497,2497,ses2498,usd2498,2025-04-24,Mobile,Firefox,Windows,Organic search,Germany,Hyderabad,About us,Contact,No,New Visitor,Yes,17,31,6,40,1683
2498,2498,ses2499,usd2499,2025-12-12,Mobile,Opera,iOS,Email marketing,Canada,Chennai,Home,Pricing,No,Returning Visitor,No,56,49,4,12,7391
2499,2499,ses2500,usd2500,2025-03-17,Mobile,Safari,Windows,Organic search,Singapore,Sydney,Blog,Services,Yes,Returning Visitor,Yes,39,57,15,36,2494
2500,2500,ses2501,usd2501,2025-10-23,Desktop,Chrome,Windows,Email marketing,Australia,Singapore,Products,Home,No,New Visitor,Yes,22,19,22,41,9217
2501,2501,ses2502,usd2502,2025-09-14,Desktop,Edge,MacOS,Paid search,Singapore,London,Products,Contact,Yes,New Visitor,No,42,49,11,34,9537
2502,2502,ses2503,usd2503,2025-06-23,Tablet,Opera,Linux,Email marketing,India,New York,About us,Pricing,Yes,Returning Visitor,Yes,72,15,16,40,4205
2503,2503,ses2504,usd2504,2025-06-16,Mobile,Safari,MacOS,Referral,India,Mumbai,Services,Blog,Yes,Returning Visitor,No,18,4,24,46,2118
2504,2504,ses2505,usd2505,2025-05-30,Mobile,Chrome,Linux,Paid search,Germany,Chennai,Blog,Contact,No,Returning Visitor,No,84,25,20,26,2757
2505,2505,ses2506,usd2506,2025-02-26,Tablet,Opera,iOS,Paid search,Australia,Singapore,About us,Services,Yes,Returning Visitor,No,97,38,19,8,2216
2506,2506,ses2507,usd2507,2025-07-11,Mobile,Firefox,Windows,Paid search,Canada,London,Home,Contact,No,Returning Visitor,Yes,15,32,16,5,7352
2507,2507,ses2508,usd2508,2025-11-18,Desktop,Opera,iOS,Organic search,Australia,Mumbai,About us,Pricing,Yes,New Visitor,No,87,51,21,46,807
2508,2508,ses2509,usd2509,2025-09-23,Tablet,Firefox,Windows,Paid search,Australia,London,Login,Blog,Yes,Returning Visitor,No,22,7,19,10,5425
2509,2509,ses2510,usd2510,2025-03-24,Tablet,Firefox,Linux,Paid search,Germany,Sydney,Products,Contact,Yes,New Visitor,Yes,4,43,18,36,1096
2510,2510,ses2511,usd2511,2025-07-12,Desktop,Edge,Linux,Email marketing,Singapore,London,Blog,Contact,Yes,Returning Visitor,Yes,65,46,6,16,9992
2511,2511,ses2512,usd2512,2025-08-22,Desktop,Chrome,MacOS,Direct,India,Hyderabad,Contact,Contact,No,New Visitor,No,63,1,1,17,1954
2512,2512,ses2513,usd2513,2025-06-03,Tablet,Firefox,MacOS,Referral,UK,London,Login,Home,No,Returning Visitor,Yes,39,29,10,2,6388
2513,2513,ses2514,usd2514,2025-02-09,Mobile,Opera,Android,Social media,Canada,Hyderabad,Login,Contact,No,New Visitor,Yes,29,12,4,1,4416
2514,2514,ses2515,usd2515,2025-01-28,Mobile,Firefox,Linux,Social media,Canada,Mumbai,Services,Contact,Yes,Returning Visitor,No,34,22,14,10,2754
2515,2515,ses2516,usd2516,2025-03-04,Mobile,Opera,Windows,Email marketing,US,Delhi,Pricing,Contact,No,New Visitor,No,56,33,17,36,8219
2516,2516,ses2517,usd2517,2025-06-05,Mobile,Edge,MacOS,Social media,UK,Singapore,Login,Home,Yes,Returning Visitor,No,48,36,11,44,6271
2517,2517,ses2518,usd2518,2025-09-27,Desktop,Opera,iOS,Social media,Canada,Sydney,Products,Pricing,No,New Visitor,Yes,49,29,1,11,4831
2518,2518,ses2519,usd2519,2025-09-26,Desktop,Chrome,Linux,Referral,US,Sydney,Products,Blog,Yes,Returning Visitor,No,25,3,4,32,2242
2519,2519,ses2520,usd2520,2025-08-25,Mobile,Opera,MacOS,Organic search,Germany,New York,About us,Products,Yes,New Visitor,No,11,54,20,24,9740
2520,2520,ses2521,usd2521,2025-08-25,Mobile,Chrome,MacOS,Email marketing,Australia,Mumbai,Products,Services,No,New Visitor,Yes,32,28,1,22,6581
2521,2521,ses2522,usd2522,2025-04-05,Desktop,Opera,Linux,Referral,US,Hyderabad,Services,Home,No,Returning Visitor,Yes,5,33,23,22,2763
2522,2522,ses2523,usd2523,2025-06-11,Tablet,Opera,Linux,Referral,UK,New York,Login,Home,Yes,Returning Visitor,Yes,37,28,21,11,5575
2523,2523,ses2524,usd2524,2025-09-05,Desktop,Firefox,iOS,Organic search,US,Mumbai,Services,Blog,No,Returning Visitor,Yes,9,14,21,42,4682
2524,2524,ses2525,usd2525,2025-03-10,Desktop,Firefox,iOS,Social media,India,Bangalore,Products,Contact,No,Returning Visitor,Yes,5,34,16,45,304
2525,2525,ses2526,usd2526,2025-11-16,Mobile,Edge,Android,Referral,Australia,Chennai,Services,Products,No,Returning Visitor,No,95,15,9,28,8196
2526,2526,ses2527,usd2527,2025-12-18,Mobile,Opera,iOS,Social media,Singapore,Bangalore,Contact,Products,No,New Visitor,Yes,93,57,19,14,5579
2527,2527,ses2528,usd2528,2025-12-02,Mobile,Firefox,Windows,Direct,Australia,New York,Contact,Home,Yes,New Visitor,Yes,39,13,15,36,2382
2528,2528,ses2529,usd2529,2025-08-20,Mobile,Safari,Linux,Email marketing,Singapore,New York,About us,Blog,No,New Visitor,No,29,53,9,20,8328
2529,2529,ses2530,usd2530,2025-03-23,Desktop,Safari,Windows,Direct,UK,Singapore,Home,Contact,Yes,Returning Visitor,No,39,46,19,13,5704
2530,2530,ses2531,usd2531,2025-12-01,Tablet,Edge,Android,Organic search,Australia,Singapore,Contact,Blog,Yes,New Visitor,No,65,37,14,23,442
2531,2531,ses2532,usd2532,2025-10-29,Tablet,Safari,MacOS,Paid search,India,Delhi,Home,Blog,No,Returning Visitor,No,46,5,24,4,9675
2532,2532,ses2533,usd2533,2025-09-02,Tablet,Firefox,Android,Referral,US,Delhi,Products,Pricing,Yes,New Visitor,Yes,54,39,7,39,9374
2533,2533,ses2534,usd2534,2025-02-24,Mobile,Safari,iOS,Social media,US,New York,Home,Contact,Yes,Returning Visitor,No,85,5,11,48,7675
2534,2534,ses2535,usd2535,2025-12-13,Mobile,Safari,Linux,Organic search,Canada,London,Blog,Blog,Yes,Returning Visitor,No,39,30,17,18,8451
2535,2535,ses2536,usd2536,2025-06-04,Desktop,Firefox,MacOS,Social media,Canada,Chennai,Pricing,Home,No,Returning Visitor,No,29,49,17,42,5233
2536,2536,ses2537,usd2537,2025-10-18,Mobile,Edge,Linux,Email marketing,Singapore,Sydney,About us,Services,Yes,New Visitor,Yes,65,1,14,4,9373
2537,2537,ses2538,usd2538,2025-12-17,Tablet,Firefox,MacOS,Organic search,Australia,Chennai,Services,Pricing,Yes,Returning Visitor,Yes,6,47,17,36,2805
2538,2538,ses2539,usd2539,2025-03-09,Mobile,Opera,Android,Organic search,India,Mumbai,Login,Home,No,New Visitor,Yes,30,21,2,14,1108
2539,2539,ses2540,usd2540,2025-09-08,Desktop,Edge,Windows,Referral,Canada,Hyderabad,Blog,Contact,No,New Visitor,Yes,88,57,8,14,9448
2540,2540,ses2541,usd2541,2025-07-26,Desktop,Safari,Linux,Social media,UK,New York,Products,Pricing,Yes,New Visitor,No,65,10,23,6,179
2541,2541,ses2542,usd2542,2025-11-08,Mobile,Safari,Android,Referral,Canada,Delhi,Login,Home,Yes,New Visitor,No,98,15,9,6,5885
2542,2542,ses2543,usd2543,2025-09-28,Desktop,Edge,MacOS,Email marketing,UK,Delhi,Blog,Pricing,Yes,Returning Visitor,No,82,16,18,10,8539
2543,2543,ses2544,usd2544,2025-02-12,Desktop,Chrome,Android,Email marketing,Singapore,Sydney,Services,Contact,No,New Visitor,No,2,23,10,20,5541
2544,2544,ses2545,usd2545,2025-08-01,Tablet,Opera,Android,Email marketing,US,Mumbai,About us,Services,Yes,New Visitor,Yes,72,36,24,10,7615
2545,2545,ses2546,usd2546,2025-08-15,Tablet,Opera,Windows,Direct,Australia,Sydney,Products,Services,No,New Visitor,Yes,71,7,12,32,486
2546,2546,ses2547,usd2547,2025-07-30,Mobile,Safari,MacOS,Email marketing,Germany,Bangalore,Blog,Blog,No,New Visitor,No,17,21,16,18,3238
2547,2547,ses2548,usd2548,2025-01-03,Desktop,Firefox,Windows,Referral,Canada,Delhi,Login,Home,No,New Visitor,No,68,43,4,33,7437
2548,2548,ses2549,usd2549,2025-02-19,Tablet,Opera,Android,Email marketing,Germany,New York,Home,Blog,Yes,New Visitor,No,56,14,10,39,5315
2549,2549,ses2550,usd2550,2025-09-06,Desktop,Chrome,Windows,Organic search,Germany,Mumbai,Contact,Services,Yes,Returning Visitor,Yes,66,37,6,46,9924
2550,2550,ses2551,usd2551,2025-03-04,Mobile,Opera,Android,Social media,Australia,London,Blog,Contact,No,New Visitor,No,71,58,24,32,770
2551,2551,ses2552,usd2552,2025-04-07,Desktop,Chrome,MacOS,Organic search,Singapore,Delhi,About us,Services,No,New Visitor,Yes,65,16,19,26,2873
2552,2552,ses2553,usd2553,2025-01-08,Mobile,Safari,MacOS,Direct,Canada,Hyderabad,Products,Services,Yes,New Visitor,No,54,1,14,46,119
2553,2553,ses2554,usd2554,2025-02-06,Desktop,Edge,Windows,Paid search,Canada,Mumbai,Blog,Contact,No,New Visitor,No,50,53,22,10,1650
2554,2554,ses2555,usd2555,2025-11-08,Desktop,Chrome,Windows,Direct,Australia,Mumbai,Products,Services,Yes,New Visitor,No,50,8,23,21,1048
2555,2555,ses2556,usd2556,2025-07-25,Desktop,Opera,MacOS,Direct,Canada,Hyderabad,Pricing,Services,Yes,New Visitor,Yes,60,58,14,23,4182
2556,2556,ses2557,usd2557,2025-09-05,Tablet,Edge,MacOS,Organic search,Germany,Delhi,Home,Contact,Yes,New Visitor,Yes,20,51,10,10,822
2557,2557,ses2558,usd2558,2025-07-24,Desktop,Firefox,Linux,Referral,Singapore,New York,Contact,Pricing,No,New Visitor,Yes,73,29,22,15,9541
2558,2558,ses2559,usd2559,2025-10-01,Desktop,Chrome,Android,Referral,Canada,London,Home,Contact,No,Returning Visitor,No,69,59,13,9,6625
2559,2559,ses2560,usd2560,2025-03-05,Tablet,Firefox,iOS,Referral,Australia,Delhi,Pricing,Pricing,No,New Visitor,No,3,56,18,47,8028
2560,2560,ses2561,usd2561,2025-12-11,Mobile,Opera,iOS,Paid search,Canada,Chennai,Services,Services,No,Returning Visitor,No,90,10,2,28,4746
2561,2561,ses2562,usd2562,2025-03-01,Mobile,Chrome,Android,Social media,UK,Delhi,Pricing,Contact,Yes,Returning Visitor,No,81,14,11,43,9249
2562,2562,ses2563,usd2563,2025-11-08,Mobile,Firefox,Windows,Direct,Australia,Delhi,Login,Contact,Yes,Returning Visitor,Yes,27,58,11,45,5997
2563,2563,ses2564,usd2564,2025-11-26,Mobile,Chrome,Linux,Social media,Germany,Chennai,About us,Products,No,New Visitor,Yes,87,6,7,17,2979
2564,2564,ses2565,usd2565,2025-06-20,Desktop,Edge,MacOS,Referral,Canada,Mumbai,Services,Services,No,New Visitor,No,17,8,23,15,1753
